Pressure Vessel,Welded Beam,Three Bar Truss,Multiple Disk,Tubular-Column,Corrugated-Bulkhead
10139.073858032943,2.176703377445494,264.1142191758021,0.2541440197402073,30.439815654305853,8.01179947813526
8973.396841992688,2.5454001970625204,263.9272344870125,0.28980326599237305,30.565834371875326,7.624158626053983
8591.354334421745,2.305924565465195,264.0975676397725,0.2886021580356577,30.671652371736787,8.12311960771457
10542.509836334375,2.5084058467987607,264.07048660215986,0.2790791482120873,30.423487900796395,7.7494608200231365
9708.649781210668,2.0887212909515624,264.85812946125174,0.3012076332544969,30.31069696995283,7.7816017775268795
9965.552521112706,2.593866314855534,265.06877498021765,0.31052772010069146,30.418624586942073,7.531959469023316
7672.040052209231,2.1530661499832835,264.061008342941,0.27135492138225437,30.340420483934267,8.271316746202249
9524.371292931823,2.384638132642607,264.0210602166249,0.274319343922515,30.527226819352226,7.892632942500427
10982.922658803947,2.057234282483181,264.25218936921556,0.3166846256174033,30.341173036397855,7.653916035970101
10287.552606758702,2.363487024685105,264.3892396003815,0.29318655988317766,30.674101317235646,8.226835733396992
8182.552713893801,2.011584254974021,264.1146276245156,0.30780097923128685,30.72536675994828,8.073175778932175
7180.784257051743,2.1476693977168657,264.36805866875187,0.28838954146263857,30.625368884167155,7.5544875884561
11019.183492156264,2.607641894594842,264.51632070263724,0.29568212618839107,30.50173695055522,8.095334443194469
9335.795895890627,2.019529916031218,264.006431743223,0.32447052426978906,30.414867093018593,7.900212272719635
9286.934141930598,2.123366710861819,264.4071069863,0.291985743816403,30.33561809525587,8.142111904602483
11094.802563891286,2.0513531409979273,263.95521843397137,0.30470186638466157,30.39796398753645,7.741906272082272
10010.129244523352,1.8911955519902803,263.9332552979756,0.3103318124447235,30.572308737274668,7.6437083393217
7856.3431134923485,1.983606553045769,264.3609171708242,0.2891541841207412,30.22373678660324,7.227498685414551
9123.552154600638,2.6367178835641276,264.3983495639653,0.3059030683480927,30.52190310761776,7.99591080222342
8997.539068337937,1.901285738734483,264.77376719868636,0.32592045154856203,30.71586594645598,8.241938860448526
10513.336808952385,2.18113183920195,264.59694070656053,0.30997213075789193,30.281880335915602,7.241141307553224
10885.196525497633,2.5540694510704998,263.9905625700746,0.300666867001577,30.47183229844457,7.543407023576479
10378.489235114877,2.3458952543962934,264.52070309956844,0.3170961397373527,30.35848588179772,7.495438898042845
10112.227442109885,2.4313225546606834,264.42395229835336,0.303044774314899,30.63957582910792,8.294069905385669
7604.079720007565,2.2742145190252376,264.22223005658674,0.3161601941611876,30.394299483813878,7.602554094463487
