Ackley2,Michalewicz,Langermann,Himmelblau
-199.999935709824,-1.8013034100985537,-5.162126159963984,2.527695389343414e-08
-199.99999998422325,-1.8013034100123604,-5.162126159963984,1.9672303479162786e-08
-199.999999999882,-1.8013034100985537,-5.162126159963984,0.0
-199.99999999995103,-1.8013034100985537,-5.162126159963984,1.4285743915016447e-09
-199.99999910912143,-1.8013034100985537,-5.162126159963984,2.729863626226662e-09
