trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25
-2.2977460660815994,-2.2499139548593705,-2.143477784414595,-2.30175672270831,-2.0471145065402863,-2.3293013032591667,-2.2518993435727266,-1.9156599645249355,-2.2474773883777313,-2.1470380939761426,-2.33553806951205,-2.187014080307555,-2.2084841489587403,-2.341659752477463,-2.2354274540668966,-2.331388484505699,-2.260220136055278,-2.3359939037545185,-1.8685650467514046,-2.1427378081331314,-2.3171011241895156,-2.0488233949645513,-2.219634183951954,-2.2657538499022993,-2.1353664446051495
-2.2977460660815994,-2.2499139548593705,-2.143477784414595,-2.331569866451977,-2.236432109486627,-2.3349239532011943,-2.269718683231502,-2.187042162147677,-2.3198612014695352,-2.3453812662269575,-2.33553806951205,-2.278399962127936,-2.330150156613728,-2.341659752477463,-2.2354274540668966,-2.331388484505699,-2.3358998745154484,-2.3427546673665156,-2.262609723456611,-2.318615040517513,-2.3171011241895156,-2.2749427832275364,-2.2385684165364803,-2.320572521291562,-2.3098082146583043
-2.2977460660815994,-2.3278895578002836,-2.143477784414595,-2.331569866451977,-2.325723799646841,-2.3349239532011943,-2.269718683231502,-2.187042162147677,-2.3198612014695352,-2.3453812662269575,-2.33553806951205,-2.304773558373312,-2.330150156613728,-2.341659752477463,-2.2789517384739733,-2.331388484505699,-2.3358998745154484,-2.343173727979445,-2.273576619307862,-2.3360409567131963,-2.3171011241895156,-2.3441588931845407,-2.3317408792159817,-2.320572521291562,-2.3297801130985727
-2.2977460660815994,-2.3278895578002836,-2.269889516188127,-2.331569866451977,-2.3367295080604036,-2.3349239532011943,-2.324452289511148,-2.187042162147677,-2.3434483228857665,-2.3453812662269575,-2.345317810243311,-2.32874611701561,-2.330150156613728,-2.341659752477463,-2.2789517384739733,-2.331388484505699,-2.3358998745154484,-2.343173727979445,-2.273576619307862,-2.3360409567131963,-2.3171011241895156,-2.3441588931845407,-2.3317408792159817,-2.320572521291562,-2.3297801130985727
-2.2977460660815994,-2.3278895578002836,-2.337479140593101,-2.331569866451977,-2.3367295080604036,-2.344000755378495,-2.324452289511148,-2.335878679870269,-2.3434483228857665,-2.3453812662269575,-2.345317810243311,-2.3369007760186054,-2.3454151052697507,-2.341659752477463,-2.311362403101161,-2.331388484505699,-2.344022645388045,-2.343173727979445,-2.331537235615432,-2.3360409567131963,-2.3190236940739033,-2.3441588931845407,-2.3317408792159817,-2.327875438227706,-2.3297801130985727
-2.2977460660815994,-2.343662880623091,-2.3399093066972765,-2.3361312610781138,-2.3367295080604036,-2.344000755378495,-2.3346729119207663,-2.335878679870269,-2.3438425763788073,-2.3453812662269575,-2.345317810243311,-2.3449249634840084,-2.3454151052697507,-2.341659752477463,-2.311362403101161,-2.331388484505699,-2.3443519653837,-2.345685497135359,-2.331537235615432,-2.343221293036337,-2.34515843158195,-2.3441588931845407,-2.3451277184549633,-2.337388276451161,-2.336676372375911
-2.307508602217376,-2.343662880623091,-2.3412364215207098,-2.3361312610781138,-2.3433969688366036,-2.344000755378495,-2.336635538361732,-2.335878679870269,-2.3456942433358714,-2.3453812662269575,-2.345317810243311,-2.3449249634840084,-2.3454151052697507,-2.341659752477463,-2.3304887640318745,-2.331388484505699,-2.3443519653837,-2.345685497135359,-2.331537235615432,-2.343221293036337,-2.34515843158195,-2.3441588931845407,-2.3451277184549633,-2.337388276451161,-2.337654056343565
-2.307508602217376,-2.343662880623091,-2.3437912574498663,-2.3451648650879124,-2.3433969688366036,-2.344000755378495,-2.336635538361732,-2.335878679870269,-2.3456942433358714,-2.3453812662269575,-2.345317810243311,-2.3449249634840084,-2.3454151052697507,-2.3435392403848976,-2.3304887640318745,-2.3446254824624977,-2.3443519653837,-2.345685497135359,-2.331537235615432,-2.343221293036337,-2.34515843158195,-2.345164280422565,-2.3451277184549633,-2.337388276451161,-2.3430106300439095
-2.3346867912542315,-2.343662880623091,-2.3437912574498663,-2.3451648650879124,-2.3452822986711266,-2.345455771807907,-2.340089973831749,-2.335878679870269,-2.3456942433358714,-2.3453812662269575,-2.345317810243311,-2.3449249634840084,-2.3454151052697507,-2.3441720156653205,-2.3304887640318745,-2.3446254824624977,-2.3455647982733923,-2.345685497135359,-2.3436339304579983,-2.343221293036337,-2.34515843158195,-2.3454388764369476,-2.3451277184549633,-2.337388276451161,-2.343409806496669
-2.3346867912542315,-2.343662880623091,-2.343884462702139,-2.345186044213907,-2.3452822986711266,-2.345455771807907,-2.343095999319447,-2.3447832985594275,-2.3456942433358714,-2.3453812662269575,-2.345317810243311,-2.3449249634840084,-2.3454151052697507,-2.3441720156653205,-2.3336865458938094,-2.345613797417241,-2.3455647982733923,-2.345685497135359,-2.3436339304579983,-2.343575735659953,-2.3455560628278342,-2.3454388764369476,-2.3451277184549633,-2.337388276451161,-2.344457269595673
-2.3437210301343763,-2.343662880623091,-2.3450805009259055,-2.345186044213907,-2.3452822986711266,-2.345455771807907,-2.343095999319447,-2.3447832985594275,-2.3456942433358714,-2.3453812662269575,-2.345317810243311,-2.3449249634840084,-2.3454616379360558,-2.3447238183124024,-2.3336865458938094,-2.345613797417241,-2.3455647982733923,-2.345685497135359,-2.3439162904565367,-2.343575735659953,-2.3457965535662115,-2.3457218472476375,-2.3451277184549633,-2.344606560116743,-2.344457269595673
-2.3453975696728167,-2.3457138101938226,-2.3453887486818528,-2.345186044213907,-2.3452822986711266,-2.345455771807907,-2.343095999319447,-2.3447832985594275,-2.3456942433358714,-2.3453812662269575,-2.345317810243311,-2.3449249634840084,-2.345595127775921,-2.3454172039775565,-2.3343010470438705,-2.345613797417241,-2.3456780496830647,-2.345771337663667,-2.3444180836293214,-2.343575735659953,-2.3457965535662115,-2.3457218472476375,-2.3451277184549633,-2.344987029949889,-2.344457269595673
-2.345782358894144,-2.3457138101938226,-2.3455325866411068,-2.345186044213907,-2.3455051002126552,-2.345725105358548,-2.345059786446587,-2.3447832985594275,-2.3456942433358714,-2.3453812662269575,-2.345317810243311,-2.3457444378742838,-2.345595127775921,-2.3456766117356525,-2.34306321554803,-2.345797640317135,-2.3456780496830647,-2.345771337663667,-2.3444180836293214,-2.3451473520252843,-2.3457965535662115,-2.3457741050158036,-2.3451277184549633,-2.344987029949889,-2.3457503371187127
-2.345782358894144,-2.3457138101938226,-2.3455325866411068,-2.345241935847377,-2.3455051002126552,-2.3457597092480507,-2.345372307889358,-2.345677682790866,-2.3456942433358714,-2.3453812662269575,-2.3456804524781023,-2.3457444378742838,-2.345595127775921,-2.3456766117356525,-2.345723241479591,-2.345797640317135,-2.3456780496830647,-2.345771337663667,-2.3452103158744015,-2.3455842883307314,-2.3457965535662115,-2.3457741050158036,-2.3453025716267724,-2.344987029949889,-2.3457503371187127
