F32022,F52022,F92022,F122022
600.0000005356641,900.5439604383333,2671.844336633496,2908.7122143338647
600.000000748273,900.0000715972227,2300.1214838520755,2878.111209660969
600.000000292106,900.0000093323553,2659.103476024367,2690.745769088724
600.0000002482644,900.0001688572539,2733.859464251793,2872.432944165116
600.0000006419779,900.0000484595895,2300.0518673183788,2873.9521286914305
