F32022,F52022,F92022,F122022
600.0000123255692,901.0108174721194,2674.010246062023,3075.157165546898
600.0000071120584,901.5441663577683,2672.121249772236,3095.0037651398807
600.0000094009558,902.2679996381696,2680.8910762468868,3020.9943005653195
600.0000122124375,900.5448887398406,2652.1789821315056,2993.994740132535
600.0000062372817,901.5424835382939,2668.6975619809873,3178.6512784223023
