F32022,F52022,F92022,F122022
600.0000003262273,900.0896064919323,2300.0484609621963,2900.9241692536275
600.0000007873874,900.0000177854611,2300.11005510383,2923.250784432473
600.0000007051103,900.0000552726764,2300.159200334422,2857.6306569979333
600.0000005355735,900.000006252762,2300.1496802187717,2899.822981657437
600.000000281456,900.0000785540084,2694.1868982184037,2855.1655364053963
