Pressure Vessel,Welded Beam,Three Bar Truss,Multiple Disk,Tubular-Column,Corrugated-Bulkhead
6425.195569705036,1.8218544810522812,263.89589374258196,0.23524252420605765,30.14973990942691,6.852877886630903
6775.045760751374,1.7884330612817616,263.89727144790436,0.23524245965789486,30.14974092593911,6.87276382807978
6103.648041495745,1.747657546775343,263.8958750681467,0.2352425745969888,30.149738606110546,6.95013253444977
6620.465209262894,2.000052025787669,263.90055655143897,0.23524258843094903,30.149739181397898,6.9063411524210805
6410.088493351344,1.8149124967428643,263.89780507425473,0.23524246175981484,30.14973923210455,7.055415631110474
6421.356717848385,1.8255763341673505,263.9016831105464,0.2352424999659166,30.14973998233485,6.85024813414501
6229.19577979294,1.8202081333318467,263.8960826588422,0.23524258787879082,30.149738736917804,6.878272164575129
6488.482978684047,1.7372282174564815,263.89636154209904,0.23524248305837916,30.149739181727778,6.869805671484089
6846.581276028994,1.817308471352294,263.8958464792775,0.23524250612405792,30.14973971923895,6.86421891586295
6820.413362696113,1.8033209751513548,263.8962183867874,0.23524246058983794,30.149740321202444,6.852046885305937
6412.747142705246,1.817193341237908,263.8963903597822,0.23524247834723122,30.149739589392254,6.9008746599141695
6686.113783894893,2.218695819454047,263.89618070530474,0.23524248719427715,30.14973904537829,6.885868590031019
6820.5058977721865,1.830175038386089,263.8968596078981,0.235242459105166,30.149739457895286,6.86377581061477
6217.427442820275,1.8099290810004214,263.9007883127494,0.23524246718069958,30.149740916870236,6.86143606349565
6436.726635543743,1.8185236636132593,263.8970023951043,0.23524256278425312,30.149740386904867,6.843702380225045
7353.360985583557,1.8060527347963085,263.89666264713117,0.23524245854814047,30.149739831978685,6.867814846034819
6114.98518816207,1.7939530997494235,263.89594589423405,0.23524248038062828,30.149739519826856,6.867485178480171
6272.473009667789,1.8100282693996401,263.89923997456776,0.2352424781591229,30.149738970443334,6.850365021632028
6077.583740301603,1.8166459858505106,263.8963442002761,0.23524248820906263,30.14973959493779,6.867373310723471
6160.21819694053,1.8168823237953995,263.8992666492578,0.23524256115567263,30.149739982782968,6.848017883869342
6445.419759722575,1.7348615667605827,263.89764125097287,0.2352425379607917,30.149739666047367,6.8847330902137465
6251.1390298161705,1.787809022098871,263.8958874384846,0.23524253920291052,30.14973854084099,6.877565378528397
6686.166960059198,1.8166527054945605,263.8959487861235,0.23524245882902184,30.149738485343917,6.9342138148622245
6154.274177205848,1.79308363067071,263.9003784297876,0.2352425535862244,30.14973961050966,6.912221432759681
6372.269220909502,1.9683963509641282,263.89638325783255,0.23524246188537232,30.14973958859079,6.8495547879656336
